2.08342,0.83345,0.39061,0.28518,0.35274,0.73891,0.88594,1.03021,0.50054,0.20656,0.19418,0.13153,0.09321,0.0516,0.03736,0.00721
1.18243,7.94233,0.82114,0.21411,0.18209,0.57626,1.00565,1.06717,0.88375,0.46651,0.40743,0.09591,0.1165,0.05804,0.04883,0.01349
0.32326,3.81832,8.66216,0.95159,0.20677,0.49165,0.51854,1.37578,1.13971,0.60714,0.32051,0.22153,0.16098,0.03233,0.04048,0.05254
0.22096,0.56085,3.19488,8.89027,0.99109,0.77727,0.5397,1.03076,0.98695,0.82671,0.56545,0.29262,0.1361,0.0647,0.01545,0.00063
0.3204,0.29699,0.25019,1.81236,2.6207,1.23242,0.87295,1.04738,0.67318,0.95492,0.37955,0.46136,0.19904,0.05528,0.02246,0.05177
0.74377,0.394,0.11988,0.49816,1.6618,2.35908,1.4549,0.92737,1.2637,0.93321,0.9873,0.35087,0.25798,0.08518,0.01895,0
0.48328,0.65607,0.36183,0.30375,0.90038,1.16803,1.99091,1.66804,0.86959,0.96246,0.54288,0.63535,0.22956,0.0696,0.0099,0.02482
0.51279,0.94379,0.67012,0.45327,0.59083,0.91187,0.95712,1.8447,1.31894,0.95839,0.76552,0.51933,0.26695,0.118,0.11222,0.0392
0.17813,0.78383,0.88625,0.6695,0.69843,0.73942,1.03225,1.40627,1.76174,1.30915,0.65749,0.60501,0.26882,0.0488,0.06203,0.00172
0.13003,0.15392,0.36585,0.99772,0.90199,1.00439,0.99425,1.18559,1.4503,2.23322,0.94469,0.48566,0.3592,0.11197,0.06435,0.06719
0.15001,0.13006,0.27744,0.64486,0.72908,1.02883,0.849,1.0408,1.49869,1.26528,1.13022,0.71114,0.56706,0.16936,0.13096,0.0152
0.13343,0.09031,0.17573,0.45089,1.0507,1.32806,1.12577,0.87978,1.00424,0.85039,1.08644,1.4073,0.62096,0.20968,0.12517,0.10968
0.02128,0.11449,0.11304,0.05992,0.54051,0.715,0.59442,0.93157,0.85549,0.61356,0.71503,0.90569,0.80736,0.1538,0.12869,0.08204
0.06491,0.1849,0.17987,0.22812,0.17512,0.58531,0.37282,0.59783,0.71879,0.49484,0.46505,0.64234,0.41112,0.72799,0.19162,0.05649
0.07282,0.04843,0.25436,0.48788,0.5149,0.43953,0.2429,0.13825,0.78511,0.44118,0.37184,0.46769,0.54049,0.69425,0.39855,0.339
0.02061,0.00069,0.07757,0.1118,0.08703,0.0386,0.17058,0.21545,0.2689,0.46103,0.42955,0.0002,0.46658,0.00034,0.30254,0.73833
